0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,class
0.0,0.0,2.6536605,1.1601458,0.0,0.0,0.0,0.0,3.4547021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1071153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6365794,0.0,0.0,0.0,0.0,0.0,3.678134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4416227,0.0,1.5740186,0.0,0.9951995,0.0,1.145139,0.0,0.00271346819502183,0.004151269311132579,0.5739739754754675,0.2507989789149967,0.029516994633273702,0.014052214996744196,0.5362099414291517,0.0027134681950218295,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0662055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0008364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19802141,0.0,0.0,0.0,0.0,0.0,0.0,0.28419137,0.0,0.0,3.0205603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95921487,0.0,0.0,0.0,4.162583,3.098892,0.78183895,0.0,0.008692664938859998,0.019312329528128055,0.3245956867665113,0.20486732259988072,0.03801431127012522,0.035706601606726916,0.23638970962388786,0.008692664938859996,0
0.0,0.0,3.8371081,0.84226567,0.0,0.0,0.0,0.0,8.910193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6494389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7471302,0.0,0.0,0.0,0.0,0.0,2.1723948,0.0,1.9772146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39105383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.338149,0.0,3.8666258,0.0,3.0947363,0.0,4.2811756,0.0,0.006383607869057767,0.018082734685259366,0.33385650024129915,0.24228533094812163,0.030858676207513418,0.02810028676104464,0.2671969619087231,0.006383607869057765,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57771754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014889287018837731,0.027002253257742612,0.2797557636002895,0.1618366129994037,0.05008944543828265,0.05360688933229607,0.17423184820936452,0.014889287018837731,0
0.0,0.0,0.0,1.6110852,0.0,0.0,0.0,0.0,3.1253831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1069124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3268375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6478565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2642384,0.0,0.0,0.0,0.010351203,0.0,0.3631253,0.0,0.0033005166025986687,0.0035471579720512732,0.60176905602213,0.21752341365884456,0.0353309481216458,0.0165354046174203,0.5309065630092474,0.003300516602598667,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0382373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.919668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104103250943626,0.010251743943762187,0.4197754845890712,0.14886845394172568,0.055008944543828264,0.040975689322375095,0.27547259738776125,0.010410325094362596,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7902138,0.0,0.0,3.0213604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1346693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.779174,0.02996990833347829,0.06827425151266771,0.17554487298709953,0.13866623090683913,0.059481216457960645,0.089348269785642,0.0927105772321527,0.029969908333478283,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7911127,0.0,0.0,0.0,0.0,5.1086397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2092555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45144844,0.0,0.0,0.0,0.0,0.0,0.0,4.8327303,0.0,0.0,0.0,0.73437244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5062802,0.21733417,0.0,0.0,0.012993338087700687,0.052734574389237995,0.20174890604089168,0.22207960644007158,0.034436493738819324,0.04842737768637189,0.14234081320261024,0.012993338087700684,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2642045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5487661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94761217,0.0,0.0,0.0,0.0,0.0,3.0801914,0.0,1.017264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6105576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4898386,0.0,0.0,0.0,2.9247584,0.0,0.0,0.0,0.0029526360647753568,0.0027985952779028865,0.6433957882476009,0.21752341365884456,0.0353309481216458,0.01507853041232529,0.5796183046401107,0.002952636064775356,0
0.0,0.0,0.0,0.16392648,0.0,0.0,0.0,0.0,0.17901525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7780718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5248276,0.0,0.0,0.0,0.0,0.0,0.0,0.26827347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93051,0.0,0.0,0.0,0.007235915186724879,0.01990989601543647,0.32035689093229924,0.23176151610017884,0.032647584973166374,0.03098903553257943,0.24836903590363987,0.007235915186724878,0
